"key","labid","fieldid.x","rep.x","speciessimpleid.x","defecator","final_scientific","species","genus","family","order","class","final_common","genus_group","family_group","order_group","class_group","counts","best_match_pid.mean","phylum","fieldid.y","total_reads","rep.y","rep_reads","speciessimpleid.y","spec_reads","p_reads"
"LINN_0455_20_repaTamias sp","LINN20","LINN_0455_20","repa","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",5950,99.505,"Chordata","LINN_0455_20",73788,"repa",24178,"Tamias sp",16190,0.219412370575161
"LINN_0455_20_repbLepus americanus","LINN20","LINN_0455_20","repb","Lepus americanus","Canis latrans","Lepus americanus","americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Snowshoe hare","Hare","Rabbits and hares","Lagomorphs","Mammals",31010,98.02,"Chordata","LINN_0455_20",73788,"repb",41250,"Lepus americanus",57598,0.780587629424839
"LINN_0455_20_repbTamias sp","LINN20","LINN_0455_20","repb","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",10240,99.505,"Chordata","LINN_0455_20",73788,"repb",41250,"Tamias sp",16190,0.219412370575161
"LINN_0455_20_repcLepus americanus","LINN20","LINN_0455_20","repc","Lepus americanus","Canis latrans","Lepus americanus","americanus","Lepus","Leporidae","Lagomorpha","Mammalia","Snowshoe hare","Hare","Rabbits and hares","Lagomorphs","Mammals",8360,98.02,"Chordata","LINN_0455_20",73788,"repc",8360,"Lepus americanus",57598,0.780587629424839
"LINN_0455_20_repcTamias sp","LINN20","LINN_0455_20","repc","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",0,99.505,"Chordata","LINN_0455_20",73788,"repc",8360,"Tamias sp",16190,0.219412370575161
"LINN_0455_21_repaCallospermophilus lateralis","LINN21","LINN_0455_21","repa","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",18635,99.67,"Chordata","LINN_0455_21",70445,"repa",31897,"Callospermophilus lateralis",35955,0.510398182979629
"LINN_0455_21_repaTamias sp","LINN21","LINN_0455_21","repa","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",13262,99.505,"Chordata","LINN_0455_21",70445,"repa",31897,"Tamias sp",34490,0.48960181702037
"LINN_0455_21_repbCallospermophilus lateralis","LINN21","LINN_0455_21","repb","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",17320,99.67,"Chordata","LINN_0455_21",70445,"repb",31224,"Callospermophilus lateralis",35955,0.510398182979629
"LINN_0455_21_repbTamias sp","LINN21","LINN_0455_21","repb","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",13904,99.505,"Chordata","LINN_0455_21",70445,"repb",31224,"Tamias sp",34490,0.48960181702037
"LINN_0455_21_repcCallospermophilus lateralis","LINN21","LINN_0455_21","repc","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",0,99.67,"Chordata","LINN_0455_21",70445,"repc",7324,"Callospermophilus lateralis",35955,0.510398182979629
"LINN_0455_21_repcTamias sp","LINN21","LINN_0455_21","repc","Tamias sp","Canis latrans","Tamias sp.","sp.","Tamias","Sciuridae","Rodentia","Mammalia","Chipmunk","Chipmunk","Squirrels","Rodents","Mammals",7324,99.505,"Chordata","LINN_0455_21",70445,"repc",7324,"Tamias sp",34490,0.48960181702037
"LINN_0455_8_repaCallospermophilus lateralis","LINN08","LINN_0455_8","repa","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",13410,100,"Chordata","LINN_0455_8",44342,"repa",13410,"Callospermophilus lateralis",44342,1
"LINN_0455_8_repbCallospermophilus lateralis","LINN08","LINN_0455_8","repb","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",20834,100,"Chordata","LINN_0455_8",44342,"repb",20834,"Callospermophilus lateralis",44342,1
"LINN_0455_8_repcCallospermophilus lateralis","LINN08","LINN_0455_8","repc","Callospermophilus lateralis","Canis latrans","Callospermophilus lateralis","lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Golden-mantled ground squirrel","Ground squirrel","Squirrels","Rodents","Mammals",10098,100,"Chordata","LINN_0455_8",44342,"repc",10098,"Callospermophilus lateralis",44342,1
